GeoRefNo,ClassPr_S,ClassSc_S,MA_Zip1,PA-Strt,LndAc_S,ImpAc_S,OthAc_S,TtlVal_AsrYr,Neighborhood,LotArea,ParType,BldgNo_S,DwlgNo_S,YrBuilt,Foundation,RoofMatl,Ext1,Ext2,MasVnrType,Heating,Central Air,GLA,TtlBsmtSF,TotRmsAbvGrd,NmbrBRs,Fireplaces,PoolArea,GarageType,GarYrBlt,Cars,GarageArea,YrSold_YYYY,MoSold_MM,SalePrice,SaleType,SaleCond
902202120,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,STAFFORD,40700,0,122200,162900,OldTown,6000,Dwg&Lot,0,1,1946,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1585,720,7,3,0,0,Detachd,1949,1,336,2016,8,164500,WRDConv,Normal
902202160,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,STAFFORD,32500,0,97500,130000,OldTown,6336,Dwg&Lot,0,1,1920,Brk/Til,CompShg,Wd Sdng,Wd Shng,None,GasFWA,No,1101,616,5,2,0,0,Attachd,1900,2,484,2016,9,125000,WRDConv,Normal
902204020,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,STAFFORD,34200,0,102600,136800,OldTown,6000,Dwg&Lot,0,1,1939,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1133,778,4,3,0,0,Detachd,1945,2,484,2019,3,142000,WRDConv,Normal
902204100,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CARROLL,20500,0,61300,81800,OldTown,6000,Dwg&Lot,0,1,1950,P'Conc,CompShg,MetalSd,MetalSd,None,GasFWA,No,600,0,4,1,0,0,None,0,0,0,2016,6,76000,WRDConv,Normal
902205040,RESIDENTIAL,1-STORY 1945 & OLDER,50010,MAXWELL,19600,0,58900,78500,OldTown,5925,Dwg&Lot,0,1,1920,C'Block,CompShg,AsbShng,AsbShng,None,GasFWA,No,420,420,3,1,0,0,None,0,0,0,2017,6,65000,WRDConv,Normal
902206020,RESIDENTIAL,1-STORY 1945 & OLDER,50014,11TH,23200,0,69600,92800,OldTown,7830,Dwg&Lot,0,1,1921,Brk/Til,CompShg,AsbShng,AsbShng,None,GasFWA,Yes,492,492,3,1,0,0,Detachd,1921,1,200,2019,5,113500,WRDConv,Normal
902206020,RESIDENTIAL,1-STORY 1945 & OLDER,50014,11TH,23200,0,69600,92800,OldTown,7830,Dwg&Lot,0,1,1921,Brk/Til,CompShg,AsbShng,AsbShng,None,GasFWA,Yes,492,492,3,1,0,0,Detachd,1921,1,200,2017,5,90000,WRDConv,Normal
902206050,RESIDENTIAL,1-STORY 1945 & OLDER,50010,CARROLL,35000,0,104800,139800,OldTown,5500,Dwg&Lot,0,1,1926,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,896,731,5,2,0,0,Detachd,1965,1,240,2018,9,152000,WRDConv,Normal
902304010,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50010,8TH,35500,0,106400,141900,OldTown,4938,Dwg&Lot,0,1,1966,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1008,1008,4,2,0,0,Detachd,1970,1,560,2019,5,160000,WRDConv,Normal
902329090,RESIDENTIAL,2-STORY 1945 & OLDER,50010,KELLOGG,43900,0,131500,175400,OldTown,7200,Dwg&Lot,0,1,1920,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1762,596,8,4,0,0,Detachd,1989,2,576,2017,9,190000,WRDConv,Normal
902206220,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,DUFF,53400,0,160000,213400,OldTown,11851,Dwg&Lot,0,1,1948,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1633,1027,7,3,1,0,Detachd,1948,1,240,2019,3,151500,WRDConv,Abnorml
902206230,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010,DUFF,58600,0,175700,234300,OldTown,9690,Dwg&Lot,0,1,1992,P'Conc,CompShg,Plywood,Plywood,None,GasFWA,Yes,1610,1610,8,4,0,0,Attachd,1992,2,615,2018,12,200000,WRDConv,Normal
902207050,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,STAFFORD,41700,0,125200,166900,OldTown,6540,Dwg&Lot,0,1,1948,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,No,1495,713,7,3,0,0,Detachd,1990,2,576,2018,5,182000,WRDConv,Normal
902207140,RESIDENTIAL,1-STORY 1945 & OLDER,50010,MAXWELL,32500,0,97300,129800,OldTown,8520,Dwg&Lot,0,1,1928,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,720,624,5,2,0,0,Detachd,2005,2,484,2018,5,132900,WRDConv,Normal
902207150,RESIDENTIAL,1-STORY 1945 & OLDER,50010,MAXWELL,37300,0,112000,149300,OldTown,8520,Dwg&Lot,0,1,1923,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,968,968,5,2,0,0,Detachd,1935,2,480,2017,5,160000,WRDConv,Normal
902207230,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,9TH,47000,0,141000,188000,OldTown,11162,Dwg&Lot,0,1,1912,Wood,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1944,1169,8,5,1,0,Detachd,1992,1,720,2018,4,178600,WRDConv,Normal
902300020,RESIDENTIAL,2-STORY 1945 & OLDER,50010,9TH,49900,0,149500,199400,OldTown,10337,Dwg&Lot,0,1,1910,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1772,725,7,3,0,0,Detachd,1992,2,816,2017,6,259000,WRDConv,Normal
902300040,RESIDENTIAL,2-STORY 1945 & OLDER,50010,9TH,42300,0,127000,169300,OldTown,9863,Dwg&Lot,0,1,1927,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1642,728,9,4,1,0,Detachd,1927,1,374,2017,6,185000,WRDConv,Normal
902300070,RESIDENTIAL,2-STORY 1945 & OLDER,50010,WILSON,24100,0,72200,96300,OldTown,5002,Dwg&Lot,0,1,1910,Brk/Til,CompShg,AsbShng,AsbShng,None,GasFWA,No,1168,597,6,2,0,0,Detachd,1925,1,216,2016,10,83000,WRDConv,Normal
902300160,RESIDENTIAL,2-STORY 1945 & OLDER,50010,8TH,43300,0,129800,173100,OldTown,10600,Dwg&Lot,0,1,1890,Brk/Til,CompShg,AsbShng,AsbShng,None,GasFWA,Yes,2076,1272,8,3,1,0,Detachd,1999,2,704,2018,10,180000,WRDConv,Normal
902300240,RESIDENTIAL,2-STORY 1945 & OLDER,50010,GRAND,38000,0,113900,151900,OldTown,8960,Dwg&Lot,0,1,1916,Brk/Til,CompShg,Wd Sdng,Wd Shng,None,GasFWA,Yes,1337,564,6,3,0,0,Detachd,1988,2,528,2019,4,158000,WRDConv,Normal
902300250,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50010,GRAND,65300,0,196100,261400,OldTown,8960,Dwg&Lot,0,1,1915,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,No,3040,1568,11,5,1,0,None,0,0,0,2016,6,269500,WRDConv,Normal
902300260,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,GRAND,41100,0,123100,164200,OldTown,5350,Dwg&Lot,0,1,1920,Brk/Til,CompShg,Wd Sdng,Wd Shng,None,GasFWA,Yes,1450,624,7,3,0,0,Detachd,1935,1,288,2016,7,185000,WRDConv,Normal
902301110,RESIDENTIAL,2-STORY 1945 & OLDER,50010,WILSON,27200,0,81600,108800,OldTown,9142,Dwg&Lot,0,1,1905,P'Conc,CompShg,AsbShng,AsbShng,None,GasFWA,No,1135,408,6,1,0,0,Detachd,1920,1,429,2018,10,107500,WRDConv,Normal
902301110,RESIDENTIAL,2-STORY 1945 & OLDER,50010,WILSON,27200,0,81600,108800,OldTown,9142,Dwg&Lot,0,1,1905,P'Conc,CompShg,AsbShng,AsbShng,None,GasFWA,No,1135,408,6,1,0,0,Detachd,1920,1,429,2016,6,109000,WRDConv,Normal
902301140,RESIDENTIAL,2-STORY 1945 & OLDER,50010,WILSON,30300,0,91100,121400,OldTown,4571,Dwg&Lot,0,1,1916,Brk/Til,CompShg,AsbShng,AsbShng,None,GasFWA,Yes,1344,624,7,4,0,0,No Data,0,0,0,2017,5,147800,WRDConv,Normal
902301140,RESIDENTIAL,2-STORY 1945 & OLDER,50010,WILSON,30300,0,91100,121400,OldTown,4571,Dwg&Lot,0,1,1916,Brk/Til,CompShg,AsbShng,AsbShng,None,GasFWA,Yes,1344,624,7,4,0,0,No Data,0,0,0,2016,5,125800,WRDConv,Abnorml
902301150,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,WILSON,30600,0,91600,122200,OldTown,9143,Dwg&Lot,0,1,1900,C'Block,CompShg,VinylSd,VinylSd,None,Geothrm,Yes,1018,347,5,2,0,0,Detachd,1961,1,308,2016,3,134500,WRDConv,Normal
902303030,RESIDENTIAL,2-STORY 1945 & OLDER,50010,8TH,34400,0,103100,137500,OldTown,8851,Dwg&Lot,0,1,1900,Stone,CompShg,MetalSd,MetalSd,None,OthrHW,No,1620,816,7,3,0,0,Detachd,1900,1,338,2018,6,143500,WRDConv,Normal
902303030,RESIDENTIAL,2-STORY 1945 & OLDER,50010,8TH,34400,0,103100,137500,OldTown,8851,Dwg&Lot,0,1,1900,Stone,CompShg,MetalSd,MetalSd,None,OthrHW,No,1620,816,7,3,0,0,Detachd,1900,1,338,2017,4,65000,COD/Est,Abnorml
902303030,RESIDENTIAL,2-STORY 1945 & OLDER,50010,8TH,34400,0,103100,137500,OldTown,8851,Dwg&Lot,0,1,1900,Stone,CompShg,MetalSd,MetalSd,None,OthrHW,No,1620,816,7,3,0,0,Detachd,1900,1,338,2016,11,59200,WRDConv,Family
902303080,RESIDENTIAL,1-1/2 STORY - UNFINISHED ALL AGES,50010,WILSON,30700,0,92200,122900,OldTown,4575,Dwg&Lot,0,1,1925,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1043,1023,4,2,0,0,Detachd,1946,1,308,2018,12,135000,WRDConv,Normal
902304105,RESIDENTIAL,2-STORY 1945 & OLDER,50010,WILSON,33700,0,101200,134900,OldTown,7103,Dwg&Lot,0,1,1920,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1398,624,7,3,1,0,Detachd,1920,1,180,2016,8,129000,WRDConv,Normal
902305070,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,CLARK,46700,0,140000,186700,OldTown,9600,Dwg&Lot,0,1,1900,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,3053,1318,15,5,1,0,Detachd,1900,2,576,2018,5,225000,CtrLInt,Normal
902306090,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,7TH,35100,0,105400,140500,OldTown,9159,Dwg&Lot,0,1,1895,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1304,702,5,2,0,0,Detachd,1920,1,305,2016,1,100000,WRDConv,Normal
902325030,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,KELLOGG,37500,0,112300,149800,OldTown,9000,Dwg&Lot,0,1,1890,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,No,1780,933,8,3,0,0,Detachd,1970,2,516,2017,6,159500,WRDConv,Normal
902325080,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,8TH,50000,0,150100,200100,OldTown,16200,Dwg&Lot,0,1,1930,P'Conc,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1501,987,7,3,0,0,None,0,0,0,2016,10,181000,WRDConv,Normal
902325090,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50010,8TH,31300,0,93900,125200,OldTown,10800,Dwg&Lot,0,1,1910,P'Conc,CompShg,Stucco,Stucco,None,GasFWA,No,1324,628,6,2,0,0,None,0,0,0,2019,4,130000,WRDConv,Normal
902325100,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,BURNETT,47400,0,142300,189700,OldTown,6305,Dwg&Lot,0,1,1910,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,2982,1226,9,5,0,0,Attachd,1910,2,432,2017,7,225000,WRDConv,Normal
902325130,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50010,BURNETT,47100,0,141200,188300,OldTown,10800,Dwg&Lot,0,1,1920,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,No,2288,1092,11,5,0,0,Detachd,1920,2,480,2017,11,142500,WRDConv,Normal
902327010,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,9TH,33200,0,99700,132900,OldTown,4560,Dwg&Lot,0,1,1920,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1102,777,6,3,0,0,Detachd,1920,2,400,2018,10,118750,WRDConv,Normal
902327040,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,DUFF,40000,0,120100,160100,OldTown,10800,Dwg&Lot,0,1,1915,P'Conc,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1652,686,7,4,0,0,Detachd,1961,1,416,2019,1,160000,WRDConv,Normal
902327060,RESIDENTIAL,1-1/2 STORY - UNFINISHED ALL AGES,50010,DUFF,38900,0,116500,155400,OldTown,6000,Dwg&Lot,0,1,1916,P'Conc,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1431,920,7,2,1,0,Detachd,1959,2,520,2017,4,168000,WRDConv,Normal
902327125,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,DOUGLAS,65000,0,195000,260000,OldTown,10464,Dwg&Lot,0,1,1892,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,2229,948,7,4,0,0,Detachd,1997,2,400,2017,12,275000,WRDConv,Normal
902328010,RESIDENTIAL,1-1/2 STORY - UNFINISHED ALL AGES,50010,8TH,36800,0,110300,147100,OldTown,5600,Dwg&Lot,0,1,1924,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1134,1134,5,2,1,0,Detachd,1924,1,216,2018,9,139900,WRDConv,Normal
902328020,RESIDENTIAL,1-1/2 STORY - UNFINISHED ALL AGES,50010,8TH,25700,0,77200,102900,OldTown,3520,Dwg&Lot,0,1,1912,Brk/Til,CompShg,MetalSd,MetalSd,None,Gravity,No,901,901,5,2,0,0,Detachd,1912,1,216,2017,9,42500,WRDConv,Abnorml
902328040,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,KELLOGG,43100,0,129400,172500,OldTown,6300,Dwg&Lot,0,1,1914,C'Block,CompShg,Wd Sdng,Wd Shng,None,GasFWA,Yes,1747,742,9,3,1,0,None,0,0,0,2017,11,179900,WRDConv,Normal
902328050,RESIDENTIAL,2-STORY 1945 & OLDER,50010,KELLOGG,49300,0,147700,197000,OldTown,16200,Dwg&Lot,0,1,1920,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1730,472,7,3,1,0,Detachd,1997,2,576,2017,10,187000,WRDConv,Normal
902328080,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,7TH,30600,0,91600,122200,OldTown,3600,Dwg&Lot,0,1,1915,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1364,742,6,3,0,0,None,0,0,0,2018,6,137000,WRDConv,Normal
902328100,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,BURNETT,41800,0,125500,167300,OldTown,8850,Dwg&Lot,0,1,1916,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1690,815,7,3,1,0,Detachd,1916,1,225,2016,5,159900,WRDConv,Normal
902329080,RESIDENTIAL,2-STORY 1945 & OLDER,50010,7TH,34100,0,102100,136200,OldTown,3600,Dwg&Lot,0,1,1917,Brk/Til,CompShg,Stucco,Stucco,None,GasFWA,Yes,1288,624,5,3,1,0,Attachd,1917,1,280,2016,2,133500,WRDConv,Normal
902400110,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,DUFF,99600,0,298700,398300,OldTown,22950,Dwg&Lot,0,1,1892,Brk/Til,WdShngl,Wd Sdng,Wd Shng,None,GasFWA,Yes,3608,1107,12,4,2,0,Detachd,1993,3,840,2016,3,320000,WRDConv,Normal
902400110,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,DUFF,99600,0,298700,398300,OldTown,22950,Dwg&Lot,0,1,1892,Brk/Til,WdShngl,Wd Sdng,Wd Shng,None,GasFWA,Yes,3608,1107,12,4,2,0,Detachd,1993,3,840,2016,1,228408,Other,Abnorml
902400190,RESIDENTIAL,CONDO,50010,DUFF,14700,0,55600,70300,MsCondo,2178,Dwg&Lot,0,1,1980,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,768,0,4,2,0,0,Detachd,1980,1,200,2016,8,80586,WRDConv,Normal
902400200,RESIDENTIAL,CONDO,50010,DUFF,15400,0,70300,85700,MsCondo,2376,Dwg&Lot,0,1,1980,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,960,0,5,2,0,0,Detachd,1980,1,200,2016,9,97500,WRDConv,Normal
902400090,RESIDENTIAL,1-STORY 1945 & OLDER,50010,CARROLL,39300,0,117900,157200,OldTown,11340,Dwg&Lot,0,1,1923,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1200,1200,7,4,0,0,No Data,0,0,0,2017,2,147500,WRDConv,Normal
902401125,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,DUFF,84800,0,254400,339200,OldTown,13095,Dwg&Lot,0,1,1893,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,2775,1237,9,3,1,0,Detachd,1988,2,880,2018,11,320000,WRDConv,Normal
902402010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,9TH,45500,0,136300,181800,OldTown,7407,Dwg&Lot,0,1,1941,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1236,912,6,2,0,0,Attachd,1957,2,923,2019,4,240000,WRDConv,Normal
902402010,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,9TH,45500,0,136300,181800,OldTown,7407,Dwg&Lot,0,1,1941,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1236,912,6,2,0,0,Attachd,1957,2,923,2016,6,195000,WRDConv,Normal
902402040,RESIDENTIAL,1-STORY 1945 & OLDER,50010,CRAWFORD,27700,0,82900,110600,OldTown,3604,Dwg&Lot,0,1,1920,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,818,796,4,2,0,0,Detachd,1930,1,225,2018,3,107500,WRDConv,Normal
902402150,RESIDENTIAL,1-STORY 1945 & OLDER,50010,7TH,31100,0,93200,124300,OldTown,7200,Dwg&Lot,0,1,1910,Brk/Til,CompShg,MetalSd,Stucco,None,GasHWat,No,1248,1022,5,1,0,0,Detachd,1956,1,280,2017,5,125500,WRDConv,Normal
902402190,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50010,CARROLL,42100,0,126300,168400,OldTown,17010,Dwg&Lot,0,1,1885,Brk/Til,CompShg,AsbShng,AsbShng,None,Gravity,No,2020,959,10,5,0,0,Detachd,1925,2,324,2017,7,163000,WRDConv,Normal
902403050,RESIDENTIAL,2-STORY 1945 & OLDER,50010,CRAWFORD,32400,0,97300,129700,OldTown,7200,Dwg&Lot,0,1,1920,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1328,664,6,3,0,0,Detachd,1960,2,576,2017,6,142000,COD/Est,Abnorml
902403060,RESIDENTIAL,1-STORY 1945 & OLDER,50010,CRAWFORD,32800,0,98600,131400,OldTown,7200,Dwg&Lot,0,1,1925,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,891,891,4,2,0,0,Detachd,1952,1,264,2018,8,140000,WRDConv,Normal
902403060,RESIDENTIAL,1-STORY 1945 & OLDER,50010,CRAWFORD,32800,0,98600,131400,OldTown,7200,Dwg&Lot,0,1,1925,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,891,891,4,2,0,0,Detachd,1952,1,264,2016,1,114000,COD/Est,Normal
903207070,RESIDENTIAL,1-1/2 STORY - UNFINISHED ALL AGES,50010,RIDGEWOOD,34000,0,101800,135800,BrkSide,6877,Dwg&Lot,0,1,1925,P'Conc,CompShg,MetalSd,HdBoard,None,GasFWA,Yes,1263,816,6,2,1,0,Attachd,1925,2,220,2018,11,124000,WRDConv,Normal
902404020,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,CARROLL,46600,0,121900,168500,OldTown,8100,Dwg&Lot,0,1,1948,C'Block,CompShg,MetalSd,MetalSd,Brk Cmn,GasFWA,Yes,1622,848,6,4,0,0,Detachd,1951,2,649,2019,4,184500,WRDConv,Normal
902404110,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,DUFF,31000,0,93100,124100,OldTown,7200,Dwg&Lot,0,1,1905,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,No,1244,755,6,3,0,0,Detachd,1919,2,324,2016,6,115000,WRDConv,Normal
902405020,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,7TH,32900,0,98500,131400,OldTown,5400,Dwg&Lot,0,1,1925,P'Conc,CompShg,Wd Sdng,Wd Sdng,None,FWA-Oth,No,1489,684,6,2,0,0,None,0,0,0,2016,9,50000,COD/Est,Abnorml
902405030,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,7TH,36100,0,108200,144300,OldTown,7560,Dwg&Lot,0,1,1918,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1442,627,6,2,1,0,Detachd,1918,1,297,2017,7,160000,WRDConv,Normal
902405130,RESIDENTIAL,2-STORY 1945 & OLDER,50010,CARROLL,27100,0,81100,108200,OldTown,5400,Dwg&Lot,0,1,1905,P'Conc,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1055,623,6,3,0,0,Detachd,2000,2,416,2017,5,110000,WRDConv,Normal
902406080,RESIDENTIAL,2-STORY 1945 & OLDER,50010,CRAWFORD,44600,0,133700,178300,OldTown,9720,Dwg&Lot,0,1,1910,Brk/Til,CompShg,MetalSd,MetalSd,None,GasHWat,No,1799,861,7,3,0,0,Detachd,1918,2,696,2017,8,177500,WRDConv,Normal
902408110,RESIDENTIAL,2-STORY 1945 & OLDER,50010,CARROLL,54100,0,162200,216300,OldTown,5400,Dwg&Lot,0,1,1886,P'Conc,CompShg,BrkComm,Brk Cmn,None,GasFWA,Yes,2190,651,9,4,0,0,Detachd,1987,2,484,2017,6,242000,WRDConv,Normal
902409040,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010,6TH,30800,0,92400,123200,OldTown,7428,Dwg&Lot,0,1,1947,P'Conc,CompShg,AsbShng,AsbShng,None,GasFWA,No,1980,990,8,4,0,0,None,0,0,0,2016,11,125000,WRDConv,Normal
902409060,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,6TH,26700,0,80000,106700,OldTown,7020,Dwg&Lot,0,1,1935,P'Conc,CompShg,Stucco,Stucco,None,GasFWA,Yes,1134,745,6,3,1,0,None,0,0,0,2016,5,98000,WRDConv,Normal
902427010,RESIDENTIAL,1-STORY 1945 & OLDER,50010,6TH,30000,0,90000,120000,OldTown,10165,Dwg&Lot,0,1,1910,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,821,821,5,2,0,0,None,0,0,0,2018,9,124000,WRDConv,Normal
902427080,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,6TH,24900,0,74700,99600,OldTown,11114,Dwg&Lot,0,1,1950,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1206,0,7,3,1,0,Carport,1950,1,242,2016,2,84500,WRDConv,Normal
902427095,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,6TH,39800,0,119400,159200,OldTown,20154,Dwg&Lot,0,1,1948,C'Block,CompShg,WdShing,Stucco,None,GasFWA,Yes,981,981,5,2,2,0,Detachd,1948,1,240,2016,1,103000,WRDConv,Normal
902427160,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,6TH,29300,0,87700,117000,OldTown,8403,Dwg&Lot,0,1,1958,C'Block,CompShg,BrkComm,Brk Cmn,None,GasFWA,Yes,821,821,4,2,0,0,Detachd,1958,1,308,2017,8,138000,WRDConv,Normal
903200070,RESIDENTIAL,1-STORY 1945 & OLDER,50010,ORCHARD,56400,0,169200,225600,BrkSide,7405,Dwg&Lot,0,1,1925,Brk/Til,CompShg,Wd Sdng,Stucco,BrkFace,GasFWA,Yes,1264,1264,5,2,1,0,Attachd,1979,1,372,2017,5,269000,WRDConv,Normal
903200180,RESIDENTIAL,2-1/2 STORY ALL AGES,50010,ORCHARD,84200,0,252500,336700,BrkSide,24311,Dwg&Lot,0,1,1921,Brk/Til,CompShg,Wd Sdng,Stucco,None,GasFWA,Yes,2391,843,10,4,1,0,Detachd,2018,2,576,2017,6,340000,WRDConv,Normal
903200240,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,BROOKRIDGE,50200,0,150400,200600,BrkSide,8320,Dwg&Lot,0,1,1926,Brk/Til,CompShg,BrkComm,Brk Cmn,None,GasFWA,Yes,1505,1157,6,2,1,0,Detachd,1953,1,273,2018,8,210000,WRDConv,Normal
903201050,RESIDENTIAL,1-STORY 1945 & OLDER,50010,ORCHARD,37800,0,113500,151300,BrkSide,8098,Dwg&Lot,0,1,1920,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1097,899,4,2,1,0,Detachd,1974,1,352,2017,4,135000,WRDConv,Normal
903201080,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,ORCHARD,52100,0,156300,208400,BrkSide,7264,Dwg&Lot,0,1,1925,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasHWat,No,1548,952,5,3,0,0,Detachd,1978,2,672,2016,12,235000,WRDConv,Normal
903201120,RESIDENTIAL,1-STORY 1945 & OLDER,50010,ORCHARD,35000,0,105100,140100,BrkSide,4450,Dwg&Lot,0,1,1927,P'Conc,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,845,845,4,2,0,0,Detachd,1928,1,185,2016,8,133000,WRDConv,Normal
903202130,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,RIDGEWOOD,36300,0,108800,145100,BrkSide,4695,Dwg&Lot,0,1,1922,P'Conc,CompShg,MetalSd,MetalSd,None,GasFWA,No,1316,903,6,4,0,0,Detachd,1940,1,200,2018,8,170032,WRDConv,Normal
903202160,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,RIDGEWOOD,32400,0,97100,129500,BrkSide,4740,Dwg&Lot,0,1,1940,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1096,592,5,2,1,0,Attachd,1940,1,200,2019,5,142000,WRDConv,Normal
903202180,RESIDENTIAL,1-STORY 1945 & OLDER,50010,RIDGEWOOD,32200,0,96600,128800,BrkSide,5292,Dwg&Lot,0,1,1936,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,882,882,5,2,1,0,Detachd,1936,1,160,2016,8,169900,WRDConv,Normal
